"id","name","slug","url","begin","end","num_rast","tres","units","xmin","xmax","ymin","ymax"
446,"Radke 50m flooding HadGEM2-ES RCP 8.5 99.9 percentile 2000-2100","radke_flooding_2000_2100_prec999_HadGEM2-ES_rcp85","https://api.cal-adapt.org/api/series/radke_flooding_2000_2100_prec999_HadGEM2-ES_rcp85/","2000-01-01T00:00:00Z","2099-12-31T00:00:00Z",5,"20 years","mm",-375681.873718,277168.126282,-604646.883672,453453.116328
447,"Radke 50m flooding MIROC5 RCP 4.5 99.9 percentile 2000-2100","radke_flooding_2000_2100_prec999_MIROC5_rcp45","https://api.cal-adapt.org/api/series/radke_flooding_2000_2100_prec999_MIROC5_rcp45/","2000-01-01T00:00:00Z","2099-12-31T00:00:00Z",5,"20 years","mm",-375681.873718,277168.126282,-604646.883672,453453.116328
448,"Radke 50m flooding MIROC5 RCP 8.5 99.9 percentile 2000-2100","radke_flooding_2000_2100_prec999_MIROC5_rcp85","https://api.cal-adapt.org/api/series/radke_flooding_2000_2100_prec999_MIROC5_rcp85/","2000-01-01T00:00:00Z","2099-12-31T00:00:00Z",5,"20 years","mm",-375681.873718,277168.126282,-604646.883672,453453.116328
449,"LOCA VIC monthly rainfall for ACCESS1-0 and modeled historical","rainfall_month_ACCESS1-0_historical","https://api.cal-adapt.org/api/series/rainfall_month_ACCESS1-0_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
450,"LOCA VIC monthly rainfall for ACCESS1-0 and RCP 4.5","rainfall_month_ACCESS1-0_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_ACCESS1-0_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
451,"LOCA VIC monthly rainfall for ACCESS1-0 and RCP 8.5","rainfall_month_ACCESS1-0_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_ACCESS1-0_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
452,"LOCA VIC monthly rainfall for CCSM4 and modeled historical","rainfall_month_CCSM4_historical","https://api.cal-adapt.org/api/series/rainfall_month_CCSM4_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
453,"LOCA VIC monthly rainfall for CCSM4 and RCP 4.5","rainfall_month_CCSM4_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_CCSM4_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
454,"LOCA VIC monthly rainfall for CCSM4 and RCP 8.5","rainfall_month_CCSM4_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_CCSM4_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
455,"LOCA VIC monthly rainfall for CESM1-BGC and modeled historical","rainfall_month_CESM1-BGC_historical","https://api.cal-adapt.org/api/series/rainfall_month_CESM1-BGC_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
456,"LOCA VIC monthly rainfall for CESM1-BGC and RCP 4.5","rainfall_month_CESM1-BGC_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_CESM1-BGC_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
457,"LOCA VIC monthly rainfall for CESM1-BGC and RCP 8.5","rainfall_month_CESM1-BGC_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_CESM1-BGC_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
458,"LOCA VIC monthly rainfall for CMCC-CMS and modeled historical","rainfall_month_CMCC-CMS_historical","https://api.cal-adapt.org/api/series/rainfall_month_CMCC-CMS_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
459,"LOCA VIC monthly rainfall for CMCC-CMS and RCP 4.5","rainfall_month_CMCC-CMS_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_CMCC-CMS_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
460,"LOCA VIC monthly rainfall for CMCC-CMS and RCP 8.5","rainfall_month_CMCC-CMS_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_CMCC-CMS_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
461,"LOCA VIC monthly rainfall for CNRM-CM5 and modeled historical","rainfall_month_CNRM-CM5_historical","https://api.cal-adapt.org/api/series/rainfall_month_CNRM-CM5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
462,"LOCA VIC monthly rainfall for CNRM-CM5 and RCP 4.5","rainfall_month_CNRM-CM5_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_CNRM-CM5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
463,"LOCA VIC monthly rainfall for CNRM-CM5 and RCP 8.5","rainfall_month_CNRM-CM5_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_CNRM-CM5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
464,"LOCA VIC monthly rainfall for CanESM2 and modeled historical","rainfall_month_CanESM2_historical","https://api.cal-adapt.org/api/series/rainfall_month_CanESM2_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
465,"LOCA VIC monthly rainfall for CanESM2 and RCP 4.5","rainfall_month_CanESM2_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_CanESM2_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
466,"LOCA VIC monthly rainfall for CanESM2 and RCP 8.5","rainfall_month_CanESM2_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_CanESM2_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
467,"LOCA VIC monthly rainfall for GFDL-CM3 and modeled historical","rainfall_month_GFDL-CM3_historical","https://api.cal-adapt.org/api/series/rainfall_month_GFDL-CM3_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
468,"LOCA VIC monthly rainfall for GFDL-CM3 and RCP 4.5","rainfall_month_GFDL-CM3_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_GFDL-CM3_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
469,"LOCA VIC monthly rainfall for GFDL-CM3 and RCP 8.5","rainfall_month_GFDL-CM3_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_GFDL-CM3_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
470,"LOCA VIC monthly rainfall for HadGEM2-CC and modeled historical","rainfall_month_HadGEM2-CC_historical","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-CC_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
471,"LOCA VIC monthly rainfall for HadGEM2-CC and RCP 4.5","rainfall_month_HadGEM2-CC_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-CC_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
472,"LOCA VIC monthly rainfall for HadGEM2-CC and RCP 8.5","rainfall_month_HadGEM2-CC_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-CC_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
473,"LOCA VIC monthly rainfall for HadGEM2-ES and modeled historical","rainfall_month_HadGEM2-ES_historical","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-ES_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
474,"LOCA VIC monthly rainfall for HadGEM2-ES and RCP 4.5","rainfall_month_HadGEM2-ES_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-ES_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
475,"LOCA VIC monthly rainfall for HadGEM2-ES and RCP 8.5","rainfall_month_HadGEM2-ES_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_HadGEM2-ES_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
476,"LOCA VIC monthly rainfall for MIROC5 and modeled historical","rainfall_month_MIROC5_historical","https://api.cal-adapt.org/api/series/rainfall_month_MIROC5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
477,"LOCA VIC monthly rainfall for MIROC5 and RCP 4.5","rainfall_month_MIROC5_rcp45","https://api.cal-adapt.org/api/series/rainfall_month_MIROC5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
478,"LOCA VIC monthly rainfall for MIROC5 and RCP 8.5","rainfall_month_MIROC5_rcp85","https://api.cal-adapt.org/api/series/rainfall_month_MIROC5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
479,"LOCA daily maximum relative humidity CNRM-CM5 modeled historical","relhumid-max_day_CNRM-CM5_historical","https://api.cal-adapt.org/api/series/relhumid-max_day_CNRM-CM5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
480,"LOCA daily maximum relative humidity CNRM-CM5 RCP 4.5","relhumid-max_day_CNRM-CM5_rcp45","https://api.cal-adapt.org/api/series/relhumid-max_day_CNRM-CM5_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
481,"LOCA daily maximum relative humidity CNRM-CM5 RCP 8.5","relhumid-max_day_CNRM-CM5_rcp85","https://api.cal-adapt.org/api/series/relhumid-max_day_CNRM-CM5_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
482,"LOCA daily maximum relative humidity CanESM2 modeled historical","relhumid-max_day_CanESM2_historical","https://api.cal-adapt.org/api/series/relhumid-max_day_CanESM2_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
483,"LOCA daily maximum relative humidity CanESM2 RCP 4.5","relhumid-max_day_CanESM2_rcp45","https://api.cal-adapt.org/api/series/relhumid-max_day_CanESM2_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
484,"LOCA daily maximum relative humidity CanESM2 RCP 8.5","relhumid-max_day_CanESM2_rcp85","https://api.cal-adapt.org/api/series/relhumid-max_day_CanESM2_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
485,"LOCA daily maximum relative humidity HadGEM2-ES modeled historical","relhumid-max_day_HadGEM2-ES_historical","https://api.cal-adapt.org/api/series/relhumid-max_day_HadGEM2-ES_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
486,"LOCA daily maximum relative humidity HadGEM2-ES RCP 4.5","relhumid-max_day_HadGEM2-ES_rcp45","https://api.cal-adapt.org/api/series/relhumid-max_day_HadGEM2-ES_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
487,"LOCA daily maximum relative humidity HadGEM2-ES RCP 8.5","relhumid-max_day_HadGEM2-ES_rcp85","https://api.cal-adapt.org/api/series/relhumid-max_day_HadGEM2-ES_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
488,"LOCA daily maximum relative humidity MIROC5 modeled historical","relhumid-max_day_MIROC5_historical","https://api.cal-adapt.org/api/series/relhumid-max_day_MIROC5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
489,"LOCA daily maximum relative humidity MIROC5 RCP 4.5","relhumid-max_day_MIROC5_rcp45","https://api.cal-adapt.org/api/series/relhumid-max_day_MIROC5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
490,"LOCA daily maximum relative humidity MIROC5 RCP 8.5","relhumid-max_day_MIROC5_rcp85","https://api.cal-adapt.org/api/series/relhumid-max_day_MIROC5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
491,"LOCA daily minimum relative humidity CNRM-CM5 modeled historical","relhumid-min_day_CNRM-CM5_historical","https://api.cal-adapt.org/api/series/relhumid-min_day_CNRM-CM5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
492,"LOCA daily minimum relative humidity CNRM-CM5 RCP 4.5","relhumid-min_day_CNRM-CM5_rcp45","https://api.cal-adapt.org/api/series/relhumid-min_day_CNRM-CM5_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
493,"LOCA daily minimum relative humidity CNRM-CM5 RCP 8.5","relhumid-min_day_CNRM-CM5_rcp85","https://api.cal-adapt.org/api/series/relhumid-min_day_CNRM-CM5_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
494,"LOCA daily minimum relative humidity CanESM2 modeled historical","relhumid-min_day_CanESM2_historical","https://api.cal-adapt.org/api/series/relhumid-min_day_CanESM2_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
495,"LOCA daily minimum relative humidity CanESM2 RCP 4.5","relhumid-min_day_CanESM2_rcp45","https://api.cal-adapt.org/api/series/relhumid-min_day_CanESM2_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
496,"LOCA daily minimum relative humidity CanESM2 RCP 8.5","relhumid-min_day_CanESM2_rcp85","https://api.cal-adapt.org/api/series/relhumid-min_day_CanESM2_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
497,"LOCA daily minimum relative humidity HadGEM2-ES modeled historical","relhumid-min_day_HadGEM2-ES_historical","https://api.cal-adapt.org/api/series/relhumid-min_day_HadGEM2-ES_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
498,"LOCA daily minimum relative humidity HadGEM2-ES RCP 4.5","relhumid-min_day_HadGEM2-ES_rcp45","https://api.cal-adapt.org/api/series/relhumid-min_day_HadGEM2-ES_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
499,"LOCA daily minimum relative humidity HadGEM2-ES RCP 8.5","relhumid-min_day_HadGEM2-ES_rcp85","https://api.cal-adapt.org/api/series/relhumid-min_day_HadGEM2-ES_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
500,"LOCA daily minimum relative humidity MIROC5 modeled historical","relhumid-min_day_MIROC5_historical","https://api.cal-adapt.org/api/series/relhumid-min_day_MIROC5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
501,"LOCA daily minimum relative humidity MIROC5 RCP 4.5","relhumid-min_day_MIROC5_rcp45","https://api.cal-adapt.org/api/series/relhumid-min_day_MIROC5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
502,"LOCA daily minimum relative humidity MIROC5 RCP 8.5","relhumid-min_day_MIROC5_rcp85","https://api.cal-adapt.org/api/series/relhumid-min_day_MIROC5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","%",-124.5625,-113.375,31.5625,43.75
503,"LOCA daily solar radiation CNRM-CM5 modeled historical","rsds_day_CNRM-CM5_historical","https://api.cal-adapt.org/api/series/rsds_day_CNRM-CM5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
504,"LOCA daily solar radiation CNRM-CM5 RCP 4.5","rsds_day_CNRM-CM5_rcp45","https://api.cal-adapt.org/api/series/rsds_day_CNRM-CM5_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
505,"LOCA daily solar radiation CNRM-CM5 RCP 8.5","rsds_day_CNRM-CM5_rcp85","https://api.cal-adapt.org/api/series/rsds_day_CNRM-CM5_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
506,"LOCA daily solar radiation CanESM2 modeled historical","rsds_day_CanESM2_historical","https://api.cal-adapt.org/api/series/rsds_day_CanESM2_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
507,"LOCA daily solar radiation CanESM2 RCP 4.5","rsds_day_CanESM2_rcp45","https://api.cal-adapt.org/api/series/rsds_day_CanESM2_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
508,"LOCA daily solar radiation CanESM2 RCP 8.5","rsds_day_CanESM2_rcp85","https://api.cal-adapt.org/api/series/rsds_day_CanESM2_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
509,"LOCA daily solar radiation HadGEM2-ES modeled historical","rsds_day_HadGEM2-ES_historical","https://api.cal-adapt.org/api/series/rsds_day_HadGEM2-ES_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
510,"LOCA daily solar radiation HadGEM2-ES RCP 4.5","rsds_day_HadGEM2-ES_rcp45","https://api.cal-adapt.org/api/series/rsds_day_HadGEM2-ES_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
511,"LOCA daily solar radiation HadGEM2-ES RCP 8.5","rsds_day_HadGEM2-ES_rcp85","https://api.cal-adapt.org/api/series/rsds_day_HadGEM2-ES_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1,"daily","W/m2",-125.125,-112.8125,31,44.3125
512,"LOCA daily solar radiation MIROC5 modeled historical","rsds_day_MIROC5_historical","https://api.cal-adapt.org/api/series/rsds_day_MIROC5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
513,"LOCA daily solar radiation MIROC5 RCP 4.5","rsds_day_MIROC5_rcp45","https://api.cal-adapt.org/api/series/rsds_day_MIROC5_rcp45/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
514,"LOCA daily solar radiation MIROC5 RCP 8.5","rsds_day_MIROC5_rcp85","https://api.cal-adapt.org/api/series/rsds_day_MIROC5_rcp85/","2006-01-01T00:00:00Z","2100-12-31T00:00:00Z",1,"daily","W/m2",-125.1875,-112.75,30.9375,44.375
515,"LOCA VIC drought daily runoff HadGEM2-ES RCP 8.5 early century","runoff_day_drought_HadGEM2-ES_rcp85_early_century","https://api.cal-adapt.org/api/series/runoff_day_drought_HadGEM2-ES_rcp85_early_century/","2018-01-01T00:00:00Z","2046-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
516,"LOCA VIC drought daily runoff HadGEM2-ES RCP 8.5 late century","runoff_day_drought_HadGEM2-ES_rcp85_late_century","https://api.cal-adapt.org/api/series/runoff_day_drought_HadGEM2-ES_rcp85_late_century/","2046-01-01T00:00:00Z","2074-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
517,"Livneh VIC daily runoff","runoff_day_livneh_vic","https://api.cal-adapt.org/api/series/runoff_day_livneh_vic/","1950-01-01T00:00:00Z","2013-12-31T00:00:00Z",1,"daily","mm",-124.5625,-113.375,31.5625,43.75
518,"LOCA VIC monthly runoff for ACCESS1-0 and modeled historical","runoff_month_ACCESS1-0_historical","https://api.cal-adapt.org/api/series/runoff_month_ACCESS1-0_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
519,"LOCA VIC monthly runoff for ACCESS1-0 and RCP 4.5","runoff_month_ACCESS1-0_rcp45","https://api.cal-adapt.org/api/series/runoff_month_ACCESS1-0_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
520,"LOCA VIC monthly runoff for ACCESS1-0 and RCP 8.5","runoff_month_ACCESS1-0_rcp85","https://api.cal-adapt.org/api/series/runoff_month_ACCESS1-0_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
521,"LOCA VIC monthly runoff for CCSM4 and modeled historical","runoff_month_CCSM4_historical","https://api.cal-adapt.org/api/series/runoff_month_CCSM4_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
522,"LOCA VIC monthly runoff for CCSM4 and RCP 4.5","runoff_month_CCSM4_rcp45","https://api.cal-adapt.org/api/series/runoff_month_CCSM4_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
523,"LOCA VIC monthly runoff for CCSM4 and RCP 8.5","runoff_month_CCSM4_rcp85","https://api.cal-adapt.org/api/series/runoff_month_CCSM4_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
524,"LOCA VIC monthly runoff for CESM1-BGC and modeled historical","runoff_month_CESM1-BGC_historical","https://api.cal-adapt.org/api/series/runoff_month_CESM1-BGC_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
525,"LOCA VIC monthly runoff for CESM1-BGC and RCP 4.5","runoff_month_CESM1-BGC_rcp45","https://api.cal-adapt.org/api/series/runoff_month_CESM1-BGC_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
526,"LOCA VIC monthly runoff for CESM1-BGC and RCP 8.5","runoff_month_CESM1-BGC_rcp85","https://api.cal-adapt.org/api/series/runoff_month_CESM1-BGC_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
527,"LOCA VIC monthly runoff for CMCC-CMS and modeled historical","runoff_month_CMCC-CMS_historical","https://api.cal-adapt.org/api/series/runoff_month_CMCC-CMS_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
528,"LOCA VIC monthly runoff for CMCC-CMS and RCP 4.5","runoff_month_CMCC-CMS_rcp45","https://api.cal-adapt.org/api/series/runoff_month_CMCC-CMS_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
529,"LOCA VIC monthly runoff for CMCC-CMS and RCP 8.5","runoff_month_CMCC-CMS_rcp85","https://api.cal-adapt.org/api/series/runoff_month_CMCC-CMS_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
530,"LOCA VIC monthly runoff for CNRM-CM5 and modeled historical","runoff_month_CNRM-CM5_historical","https://api.cal-adapt.org/api/series/runoff_month_CNRM-CM5_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
531,"LOCA VIC monthly runoff for CNRM-CM5 and RCP 4.5","runoff_month_CNRM-CM5_rcp45","https://api.cal-adapt.org/api/series/runoff_month_CNRM-CM5_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
532,"LOCA VIC monthly runoff for CNRM-CM5 and RCP 8.5","runoff_month_CNRM-CM5_rcp85","https://api.cal-adapt.org/api/series/runoff_month_CNRM-CM5_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
533,"LOCA VIC monthly runoff for CanESM2 and modeled historical","runoff_month_CanESM2_historical","https://api.cal-adapt.org/api/series/runoff_month_CanESM2_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
534,"LOCA VIC monthly runoff for CanESM2 and RCP 4.5","runoff_month_CanESM2_rcp45","https://api.cal-adapt.org/api/series/runoff_month_CanESM2_rcp45/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
535,"LOCA VIC monthly runoff for CanESM2 and RCP 8.5","runoff_month_CanESM2_rcp85","https://api.cal-adapt.org/api/series/runoff_month_CanESM2_rcp85/","2006-01-01T00:00:00Z","2099-12-31T00:00:00Z",1128,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
536,"LOCA VIC monthly runoff for GFDL-CM3 and modeled historical","runoff_month_GFDL-CM3_historical","https://api.cal-adapt.org/api/series/runoff_month_GFDL-CM3_historical/","1950-01-01T00:00:00Z","2005-12-31T00:00:00Z",672,"monthly","mm/day",-124.5625,-113.375,31.5625,43.75
